OID_,ORIG_FID,LINEARID,FULLNAME,RTTYP,MTFCC,Shape_Length,POINT_X,POINT_Y
462,77,1103676696271,Delaware St,M,S1400,0.000647865900706,-76.888380000136863,40.279360000163933
463,78,110479900249,Capitol St,M,S1400,0.003754047397815,-76.885558000401375,40.266854999958355
464,78,110479900249,Capitol St,M,S1400,0.003754047397815,-76.885989625520779,40.267469295371711
465,78,110479900249,Capitol St,M,S1400,0.003754047397815,-76.886405074534537,40.268094623667992
466,78,110479900249,Capitol St,M,S1400,0.003754047397815,-76.886838777987180,40.268707272422716
467,78,110479900249,Capitol St,M,S1400,0.003754047397815,-76.887280866718584,40.269314113355676
468,78,110479900249,Capitol St,M,S1400,0.003754047397815,-76.887726999701215,40.269918000015764
469,79,110479899733,Muench St,M,S1400,0.010899000520836,-76.897647000308780,40.274816000158353
470,79,110479899733,Muench St,M,S1400,0.010899000520836,-76.895638175661247,40.275662228928752
471,79,110479899733,Muench St,M,S1400,0.010899000520836,-76.893629363604191,40.276508485578177
472,79,110479899733,Muench St,M,S1400,0.010899000520836,-76.891622771073969,40.277359976281957
473,79,110479899733,Muench St,M,S1400,0.010899000520836,-76.889614177552232,40.278206699679515
474,79,110479899733,Muench St,M,S1400,0.010899000520836,-76.887536999932536,40.278861999681567
475,80,1102169833424,Muench Aly,M,S1730,0.000267591458008,-76.887536999932536,40.278861999681567
476,80,1102169833424,Muench Aly,M,S1730,0.000267591458008,-76.887485399531499,40.278876199976708
477,80,1102169833424,Muench Aly,M,S1730,0.000267591458008,-76.887433800029783,40.278890400271791
478,80,1102169833424,Muench Aly,M,S1730,0.000267591458008,-76.887382199628746,40.278904599667612
479,80,1102169833424,Muench Aly,M,S1730,0.000267591458008,-76.887330600127029,40.278918799962696
480,80,1102169833424,Muench Aly,M,S1730,0.000267591458008,-76.887278999725993,40.278933000257780
481,81,110479899656,Martin Aly,M,S1730,0.000739217749655,-76.890847999735342,40.276901000081125
482,81,110479899656,Martin Aly,M,S1730,0.000739217749655,-76.890931630390412,40.277022916674298
483,81,110479899656,Martin Aly,M,S1730,0.000739217749655,-76.891015473285449,40.277144687577334
484,81,110479899656,Martin Aly,M,S1730,0.000739217749655,-76.891099315281110,40.277266458480312
485,81,110479899656,Martin Aly,M,S1730,0.000739217749655,-76.891183158176148,40.277388229383348
486,81,110479899656,Martin Aly,M,S1730,0.000739217749655,-76.891267000171865,40.277510000286327
487,82,110479899718,Moltke St,M,S1400,0.002391034991940,-76.888047000068980,40.278715000097236
488,82,110479899718,Moltke St,M,S1400,0.002391034991940,-76.888267637041793,40.279139147353817
489,82,110479899718,Moltke St,M,S1400,0.002391034991940,-76.888484164112867,40.279565524029749
490,82,110479899718,Moltke St,M,S1400,0.002391034991940,-76.888700397105595,40.279992049993155
491,82,110479899718,Moltke St,M,S1400,0.002391034991940,-76.888915827003757,40.280418976154863
492,82,110479899718,Moltke St,M,S1400,0.002391034991940,-76.889140000110899,40.280840000066007
493,83,110479901072,Williams St,M,S1400,0.002255304592150,-76.888083999976573,40.270173000083958
494,83,110479901072,Williams St,M,S1400,0.002255304592150,-76.888351416084959,40.270536239855630
495,83,110479901072,Williams St,M,S1400,0.002255304592150,-76.888618572289261,40.270899672082237
496,83,110479901072,Williams St,M,S1400,0.002255304592150,-76.888885521649456,40.271263256294276
497,83,110479901072,Williams St,M,S1400,0.002255304592150,-76.889152808255460,40.271626594092083
498,83,110479901072,Williams St,M,S1400,0.002255304592150,-76.889420000432608,40.271990000238361
499,84,110479901042,Verbeke St,M,S1400,0.002874096647821,-76.888787000019988,40.269465999856038
500,84,110479901042,Verbeke St,M,S1400,0.002874096647821,-76.888257968430480,40.269690813280477
501,84,110479901042,Verbeke St,M,S1400,0.002874096647821,-76.887729492621929,40.269916898346253
502,84,110479901042,Verbeke St,M,S1400,0.002874096647821,-76.887200875619897,40.270142683937763
503,84,110479901042,Verbeke St,M,S1400,0.002874096647821,-76.886673139054096,40.270370501997149
504,84,110479901042,Verbeke St,M,S1400,0.002874096647821,-76.886146999684229,40.270602000082306
505,85,1102169831107,Fox Ridge Ct,M,S1400,0.000721784228251,-76.888174999676437,40.268625999790117
506,85,1102169831107,Fox Ridge Ct,M,S1400,0.000721784228251,-76.888036962735612,40.268668091659151
507,85,1102169831107,Fox Ridge Ct,M,S1400,0.000721784228251,-76.887915838445167,40.268743122097476
508,85,1102169831107,Fox Ridge Ct,M,S1400,0.000721784228251,-76.887835976848805,40.268859426021720
509,85,1102169831107,Fox Ridge Ct,M,S1400,0.000721784228251,-76.887705638104649,40.268920036730378
510,85,1102169831107,Fox Ridge Ct,M,S1400,0.000721784228251,-76.887593999863157,40.269007000272893
511,86,110479897083,Grand St,M,S1400,0.001082915682393,-76.885129000403026,40.267174000279965
512,86,110479897083,Grand St,M,S1400,0.001082915682393,-76.885267059826901,40.267340872183581
513,86,110479897083,Grand St,M,S1400,0.001082915682393,-76.885395248292014,40.267514950354723
514,86,110479897083,Grand St,M,S1400,0.001082915682393,-76.885514087405170,40.267696018956144
515,86,110479897083,Grand St,M,S1400,0.001082915682393,-76.885632927417646,40.267877085758926
516,86,110479897083,Grand St,M,S1400,0.001082915682393,-76.885752000354501,40.268057999677012
517,87,1102169833416,Keet Aly,M,S1730,0.000395627054520,-76.893638999839936,40.277576999778773
518,87,1102169833416,Keet Aly,M,S1730,0.000395627054520,-76.893566199720283,40.277607999409724
519,87,1102169833416,Keet Aly,M,S1730,0.000395627054520,-76.893493399600686,40.277638999939938
520,87,1102169833416,Keet Aly,M,S1730,0.000395627054520,-76.893420600380352,40.277669999570890
521,87,1102169833416,Keet Aly,M,S1730,0.000395627054520,-76.893347800260756,40.277701000101104
522,87,1102169833416,Keet Aly,M,S1730,0.000395627054520,-76.893275000141102,40.277731999732055
523,88,110479893647,N 2nd St,M,S1400,0.016068471185012,-76.889114999857327,40.265248999641699
524,88,110479893647,N 2nd St,M,S1400,0.016068471185012,-76.890998220691301,40.267853052276621
525,88,110479893647,N 2nd St,M,S1400,0.016068471185012,-76.892879757994422,40.270458185896587
526,88,110479893647,N 2nd St,M,S1400,0.016068471185012,-76.894760259278485,40.273064226033284
527,88,110479893647,N 2nd St,M,S1400,0.016068471185012,-76.896642340671463,40.275669124030912
528,88,110479893647,N 2nd St,M,S1400,0.016068471185012,-76.898522000190098,40.278274999591588
529,89,1102302579926,Logan St,M,S1400,0.009065602226692,-76.889561999786395,40.271930000169448
530,89,1102302579926,Logan St,M,S1400,0.009065602226692,-76.890628108300518,40.273396438295038
531,89,1102302579926,Logan St,M,S1400,0.009065602226692,-76.891688965673211,40.274865941310168
532,89,1102302579926,Logan St,M,S1400,0.009065602226692,-76.892751838426591,40.276334845376880
533,89,1102302579926,Logan St,M,S1400,0.009065602226692,-76.893806969815785,40.277809298260536
534,89,1102302579926,Logan St,M,S1400,0.009065602226692,-76.894877000273311,40.279272999749196
535,90,110479893756,N 4th St,M,S1400,0.008940628598030,-76.888777999604940,40.272263000237331
536,90,110479893756,N 4th St,M,S1400,0.008940628598030,-76.889829696483275,40.273709096597599
537,90,110479893756,N 4th St,M,S1400,0.008940628598030,-76.890875357112009,40.275159588844019
538,90,110479893756,N 4th St,M,S1400,0.008940628598030,-76.891925103360791,40.276607143005322
539,90,110479893756,N 4th St,M,S1400,0.008940628598030,-76.892973943092954,40.278055349175077
540,90,110479893756,N 4th St,M,S1400,0.008940628598030,-76.894015000092168,40.279508999840516
541,91,110479899186,Geiger St,M,S1400,0.000373568080069,-76.892351999844891,40.279404000394379
542,91,110479899186,Geiger St,M,S1400,0.000373568080069,-76.892283368082929,40.279433527835067
543,91,110479899186,Geiger St,M,S1400,0.000373568080069,-76.892214737220286,40.279463055275812
544,91,110479899186,Geiger St,M,S1400,0.000373568080069,-76.892146105458380,40.279492582716557
545,91,110479899186,Geiger St,M,S1400,0.000373568080069,-76.892077505172665,40.279522180304411
546,91,110479899186,Geiger St,M,S1400,0.000373568080069,-76.892009000215126,40.279552000024808
547,92,110479899186,Geiger St,M,S1400,0.001330636996056,-76.898932000211630,40.276615000382037
548,92,110479899186,Geiger St,M,S1400,0.001330636996056,-76.898688617585606,40.276722478359716
549,92,110479899186,Geiger St,M,S1400,0.001330636996056,-76.898443154827703,40.276825297849257
550,92,110479899186,Geiger St,M,S1400,0.001330636996056,-76.898197692069800,40.276928117338798
551,92,110479899186,Geiger St,M,S1400,0.001330636996056,-76.897953239250569,40.277033309239869
552,92,110479899186,Geiger St,M,S1400,0.001330636996056,-76.897708999570625,40.277139000264697
553,93,110479899186,Geiger St,M,S1400,0.005816201161396,-76.897708999570625,40.277139000264697
554,93,110479899186,Geiger St,M,S1400,0.005816201161396,-76.896638004140527,40.277592967241674
555,93,110479899186,Geiger St,M,S1400,0.005816201161396,-76.895565752357527,40.278043959261367
556,93,110479899186,Geiger St,M,S1400,0.005816201161396,-76.894494094127083,40.278496360518659
557,93,110479899186,Geiger St,M,S1400,0.005816201161396,-76.893423145461782,40.278950416528573
558,93,110479899186,Geiger St,M,S1400,0.005816201161396,-76.892351999844891,40.279404000394379
559,94,1102302835731,N 6th St,M,S1400,0.013609221068241,-76.884511999828874,40.268441000252039
560,94,1102302835731,N 6th St,M,S1400,0.013609221068241,-76.886147636404246,40.270603501950120
561,94,1102302835731,N 6th St,M,S1400,0.013609221068241,-76.886677410833784,40.273209104116916
562,94,1102302835731,N 6th St,M,S1400,0.013609221068241,-76.887910326500332,40.275635679143306
563,94,1102302835731,N 6th St,M,S1400,0.013609221068241,-76.889137175340352,40.278065339743705
564,94,1102302835731,N 6th St,M,S1400,0.013609221068241,-76.890365999990877,40.280494000297949
565,95,1102390196782,N 3rd St,M,S1400,0.014369025402749,-76.887294000417739,40.267410000371285
566,95,1102390196782,N 3rd St,M,S1400,0.014369025402749,-76.888983491095189,40.269734680411204
567,95,1102390196782,N 3rd St,M,S1400,0.014369025402749,-76.890682052334796,40.272052711763308
568,95,1102390196782,N 3rd St,M,S1400,0.014369025402749,-76.892364021082642,40.274382883063652
569,95,1102390196782,N 3rd St,M,S1400,0.014369025402749,-76.894048106834646,40.276711528214491
570,95,1102390196782,N 3rd St,M,S1400,0.014369025402749,-76.895727999947212,40.279042999934575
571,96,1102302570013,Penn St,M,S1400,0.015958305884228,-76.888457000090455,40.265541999663583
572,96,1102302570013,Penn St,M,S1400,0.015958305884228,-76.890342518692250,40.268116726305948
573,96,1102302570013,Penn St,M,S1400,0.015958305884228,-76.892221115212237,40.270696801216445
574,96,1102302570013,Penn St,M,S1400,0.015958305884228,-76.894084626504252,40.273287804688493
575,96,1102302570013,Penn St,M,S1400,0.015958305884228,-76.895942850681990,40.275882698627697
576,96,1102302570013,Penn St,M,S1400,0.015958305884228,-76.897803000308159,40.278475999867567
577,97,1102390194020,Green St,M,S1400,0.015905819420897,-76.887793000046884,40.265778999801057
578,97,1102390194020,Green St,M,S1400,0.015905819420897,-76.889657539263965,40.268354663536968
579,97,1102390194020,Green St,M,S1400,0.015905819420897,-76.891522670235020,40.270931582726405
580,97,1102390194020,Green St,M,S1400,0.015905819420897,-76.893386114077884,40.273509680927077
581,97,1102390194020,Green St,M,S1400,0.015905819420897,-76.895250467135327,40.276087265614876
582,97,1102390194020,Green St,M,S1400,0.015905819420897,-76.897112999964918,40.278665999636246
583,98,1107052099981,Susquehanna St,M,S1400,0.013778712453238,-76.888250999583931,40.267763999608974
584,98,1107052099981,Susquehanna St,M,S1400,0.013778712453238,-76.889943173838390,40.269936587203802
585,98,1107052099981,Susquehanna St,M,S1400,0.013778712453238,-76.891579554153054,40.272150763946627
586,98,1107052099981,Susquehanna St,M,S1400,0.013778712453238,-76.893192142003727,40.274385406561294
587,98,1107052099981,Susquehanna St,M,S1400,0.013778712453238,-76.894807489873699,40.276618062573561
588,98,1107052099981,Susquehanna St,M,S1400,0.013778712453238,-76.896421000428802,40.278852000119741
589,99,1103704128280,N Front St,M,S1400,0.006691924868241,-76.895899999785115,40.272418000190612
590,99,1103704128280,N Front St,M,S1400,0.006691924868241,-76.896696594072523,40.273493504821431
591,99,1103704128280,N Front St,M,S1400,0.006691924868241,-76.897481498971956,40.274577483763892
592,99,1103704128280,N Front St,M,S1400,0.006691924868241,-76.898249538885068,40.275673533406916
593,99,1103704128280,N Front St,M,S1400,0.006691924868241,-76.899032423907215,40.276759014217191
594,99,1103704128280,N Front St,M,S1400,0.006691924868241,-76.899715308814393,40.277907300981212
